StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,BookVol,Visits,Long,Lat
AL,AL0074,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,688,MARION,2054872484,26476,20956,-87.815049,33.93085
AL,AL0076,ATHENS-LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,35611,2664,LIMESTONE,2562321233,60596,80123,-86.963939,34.7997
AL,AL0077,DECATUR PUBLIC LIBRARY,"504 CHERRY ST., NE",DECATUR,35601,1801,MORGAN,2563532993,104324,246114,-86.981692,34.6071
AL,AL0078,HARTSELLE - WILLIAM BRADFORD HUIE PUBLIC LIBRARY,152 SPARKMAN STREET NW,HARTSELLE,35640,2402,MORGAN,2567739880,30153,35981,-86.934995,34.44423
AL,AL0079,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,35650,1483,LAWRENCE,2569740883,36223,33017,-87.29446,34.47587
AL,AL0080,BALDWIN COUNTY LIBRARY COOPERATIVE,22251 PALMER STREET,ROBERTSDALE,36567,399,BALDWIN,2519704010,18837,31214,-87.716869,30.54952
AL,AL0081,DAPHNE PUBLIC LIBRARY,2607 U.S. HIGHWAY 98,DAPHNE,36526,1225,BALDWIN,2516212818,49850,213962,-87.873901,30.63231
AL,AL0082,FAIRHOPE PUBLIC LIBRARY,501 FAIRHOPE AVE.,FAIRHOPE,36532,2490,BALDWIN,2519287483,57716,153660,-87.901851,30.52306
AL,AL0083,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,36535,2680,BALDWIN,2519437665,50183,241525,-87.679613,30.40637
AL,AL0084,BAY MINETTE PUBLIC LIBRARY,205 WEST SECOND STREET,BAY MINETTE,36507,4838,BALDWIN,2515801648,33340,28189,-87.776117,30.88258
AL,AL0085,LOXLEY PUBLIC LIBRARY,1001 LOXLEY AVENUE,LOXLEYABAMA,36551,527,BALDWIN,2519645695,9035,6000,-87.752881,30.61993
AL,AL0086,OSCAR JOHNSON MEMORIAL LIBRARY,15965 SILVERHILL AVE.,SILVERHILL,36576,309,BALDWIN,2519455201,-3,-3,-87.751464,30.54556
AL,AL0087,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,36567,3072,BALDWIN,2519478960,24122,45236,-87.71341,30.55299
AL,AL0088,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,36542,3055,BALDWIN,2519681176,44556,170926,-87.69243,30.27247
AL,AL0090,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,35005,241,JEFFERSON,2056743399,15001,14035,-86.953238,33.60013
AL,AL0091,BESSEMER PUBLIC LIBRARY,400 19TH STREET N,BESSEMER,35020,5305,JEFFERSON,2054287882,68511,100895,-86.954666,33.4032
AL,AL0092,MOUNTAIN BROOK - EMMET O'NEAL LIBRARY,50 OAK STREET,MOUNTAIN BROOK,35213,4295,JEFFERSON,2058790459,125525,263858,-86.755554,33.50099
AL,AL0093,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,35064,1341,JEFFERSON,2057836007,27466,18321,-86.915247,33.49128
AL,AL0094,FULTONDALE PUBLIC LIBRARY,1015 OLD WALKERS CHAPEL ROAD,FULTONDALE,35068,549,JEFFERSON,2058496335,29120,10145,-86.798343,33.60846
AL,AL0095,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,995 MT. OLIVE ROAD,GARDENDALE,35071,1165,JEFFERSON,2056316639,61839,138015,-86.818643,33.6506
AL,AL0096,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,35073,402,JEFFERSON,2056743040,18223,9555,-86.973327,33.62663
AL,AL0097,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,35209,4085,JEFFERSON,2053326600,75141,508695,-86.795368,33.47552
AL,AL0098,HOOVER PUBLIC LIBRARY,200 MUNICIPAL DRIVE,HOOVER,35216,5510,JEFFERSON,2054447810,204725,636324,-86.80588,33.3878
AL,AL0099,HUEYTOWN PUBLIC LIBRARY,1372 HUEYTOWN ROAD,HUEYTOWN,35023,2443,JEFFERSON,2054911443,49344,48807,-86.997617,33.4491
AL,AL0100,IRONDALE PUBLIC LIBRARY,105 TWENTIETH STREET SOUTH,IRONDALE,35210,1593,JEFFERSON,2059511415,41128,13800,-86.706714,33.5379
AL,AL0101,LEEDS - JANE CULBRETH LIBRARY,8104 PARKWAY DRIVE,LEEDS,35094,2225,JEFFERSON,2056995962,31738,46224,-86.561834,33.5398
AL,AL0102,MIDFIELD PUBLIC LIBRARY,400 BRELAND DRIVE,MIDFIELD,35228,2732,JEFFERSON,2059231027,15481,13764,-86.915611,33.4576
AL,AL0103,PLEASANT GROVE PUBLIC LIBRARY,501 PARK ROAD,PLEASANT GROVE,35127,339,JEFFERSON,2057441742,24693,26576,-86.970232,33.49061
AL,AL0104,TARRANT PUBLIC LIBRARY,1143 FORD AVENUE,TARRANT,35217,2437,JEFFERSON,2058410575,38721,24201,-86.770589,33.58359
AL,AL0105,TRUSSVILLE PUBLIC LIBRARY,201 PARKWAY DRIVE,TRUSSVILLE,35173,1125,JEFFERSON,2056552022,83520,126775,-86.604659,33.62651
AL,AL0106,VESTAVIA HILLS PUBLIC LIBRARY,1112 MONTGOMERY HIGHWAY,VESTAVIA HILLS,35216,2797,JEFFERSON,2059780155,91469,228649,-86.78852,33.4369
AL,AL0107,WARRIOR PUBLIC LIBRARY,101 FIRST STREET,WARRIOR,35180,1500,JEFFERSON,2056473006,25791,16467,-86.807909,33.8134
AL,AL0108,BIRMINGHAM PUBLIC LIBRARY,2100 PARK PLACE,BIRMINGHAM,35203,2794,JEFFERSON,2052263610,798413,2197460,-86.80784,33.52058
AL,AL0109,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,35967,2314,DEKALB,2568452671,82816,53974,-85.720235,34.44492
AL,AL0110,COLLINSVILLE PUBLIC LIBRARY,4299 ALABAMA HIGHWAY 68,COLLINSVILLE,35961,743,DEKALB,2565242323,7031,8329,-85.879432,34.27868
AL,AL0111,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HIGHWAY 227,GERALDINE,35974,268,DEKALB,2566596663,35741,5765,-86.024644,34.36257
AL,AL0112,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,35986,509,DEKALB,2566383311,47546,33925,-85.82901,34.48679
AL,AL0113,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,36502,2694,ESCAMBIA,2513684130,7399,81356,-87.485677,31.02261
AL,AL0114,ATMORE PUBLIC,700 E. CHURCH STREET,ATMORE,36502,2630,ESCAMBIA,2513685234,47958,37420,-87.485677,31.02261
AL,AL0115,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,36426,1518,ESCAMBIA,2518674626,49287,48600,-87.070522,31.12027
AL,AL0116,FLOMATON PUBLIC LIBRARY,608 MCCURDY STREET,FLOMATON,36441,608,ESCAMBIA COUNTY,2512963552,24815,26496,-87.260156,31.00409
AL,AL0117,GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,35901,4135,ETOWAH,2565494699,181961,351160,-86.009857,34.01248
AL,AL0118,ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,35954,2033,ETOWAH,2565389266,27761,14000,-86.08743,34.02416
AL,AL0119,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,35906,6324,ETOWAH,2564428477,53016,83973,-86.059341,33.94185
AL,AL0121,DEMOPOLIS PUBLIC LIBRARY,211 E. WASHINGTON STREET,DEMOPOLIS,36732,2102,MARENGO,3342891595,23612,64957,-87.836155,32.51734
AL,AL0122,MARENGO COUNTY PUBLIC LIBRARY,507 NORTH MAIN,LINDEN,36748,519,MARENGO,3342952246,8152,12129,-87.798093,32.3112
AL,AL0123,MARSHALL COUNTY COOPERATIVE LIBRARY,600 COLLEGE STREET,ALBERTVILLE,35950,2438,MARSHALL,2568788523,10715,4222,-86.210157,34.25726
AL,AL0124,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,35016,1346,MARSHALL,2565863366,58387,20815,-86.49695,34.32038
AL,AL0125,BOAZ PUBLIC LIBRARY,404 THOMAS AVE.,BOAZ,35957,2025,MARSHALL,2565938056,41289,27054,-86.161797,34.20079
AL,AL0126,GUNTERSVILLE PUBLIC LIBRARY,1240 O'BRIG AVENUE,GUNTERSVILLE,35976,1431,MARSHALL,2565717595,53708,23800,-86.302149,34.34911
AL,AL0127,ALBERTVILLE PUBLIC LIBRARY,200 JACKSON STREET,ALBERTVILLE,35950,430,MARSHALL,2568918290,75265,66513,-86.203086,34.26443
AL,AL0128,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,35051,9477,SHELBY,2056693910,9935,13999,-86.607628,33.18538
AL,AL0129,ALABASTER - ALBERT L. SCOTT LIBRARY,100 9TH STREET N.W.,ALABASTER,35007,9172,SHELBY,2056646822,46340,94642,-86.82663,33.24435
AL,AL0130,CALERA PUBLIC LIBRARY,9700 HIGHWAY 25,CALERA,35040,690,SHELBY,2056683514,30940,24424,-86.76935,33.09693
AL,AL0131,COLUMBIANA PUBLIC LIBRARY,50 LESTER STREET,COLUMBIANA,35051,1459,SHELBY,2056695812,28861,54729,-86.607628,33.18538
AL,AL0132,HELENA - JANE B. HOLMES PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,35080,262,SHELBY,2056648308,25429,46350,-86.842523,33.2897
AL,AL0133,VINCENT - LALLOUISE F. MCGRAW LIBRARY,42860 HIGHWAY 25,VINCENT,35178,3,SHELBY,2056722749,7409,5002,-86.416809,33.40527
AL,AL0134,MONTEVALLO - PARNELL MEMORIAL LIBRARY,277 PARK DRIVE,MONTEVALLO,35115,845,SHELBY,2056659207,19587,25880,-86.858792,33.10179
AL,AL0135,PELHAM PUBLIC LIBRARY,3160 PELHAM PARKWAY,PELHAM,35124,1627,SHELBY,2056206418,46748,175815,-86.810842,33.28794
AL,AL0136,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,MAIN STREET,WILSONVILLE,35186,24,SHELBY,2056696180,6584,1857,-86.506998,33.22778
AL,AL0137,NORTH SHELBY LIBRARY,5521 CAHABA VALLEY ROAD,BIRMINGHAM,35242,4901,SHELBY,2054395555,57567,142000,-86.681969,33.4042
AL,AL0140,ALICEVILLE PUBLIC LIBRARY,416 THIRD AVENUE NE,ALICEVILLE,35442,2207,PICKENS,2053736691,19935,13430,-88.147839,33.12936
AL,AL0141,CARROLLTON PUBLIC LIBRARY,225 COMMERCE AVENUE,CARROLLTON,35447,92,PICKENS,2053672142,13891,7287,-88.09437,33.2571
AL,AL0142,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,287 MAIN STREET SOUTH,GORDO,35466,336,PICKENS,2053647148,11779,10423,-87.903085,33.31819
AL,AL0143,REFORM PUBLIC LIBRARY,302 FIRST STREET SOUTH,REFORM,35481,819,PICKENS,2053756240,11813,6862,-88.015961,33.3767
AL,AL0144,ST. CLAIR COUNTY LIBRARY,139 5TH AVENUE,ASHVILLE,35953,308,ST. CLAIR,2055943694,23732,8493,-86.252711,33.83726
AL,AL0145,ASHVILLE PUBLIC LIBRARY,196 SIXTH AVENUE,ASHVILLE,35953,187,ST. CLAIR,2055947954,13335,4143,-86.253868,33.8365
AL,AL0146,MOODY - DORIS STANLEY MEMORIAL LIBRARY,1515 BOOKMARK LANE,MOODY,35004,2239,ST. CLAIR,2056402517,19206,19179,-86.485327,33.59208
AL,AL0147,ODENVILLE PUBLIC LIBRARY,200 ALABAMA STREET,ODENVILLE,35120,249,ST. CLAIR,2056295901,13607,19726,-86.396318,33.68291
AL,AL0148,PELL CITY PUBLIC LIBRARY,1923 1ST AVENUE NORTH,PELL CITY,35125,1663,ST. CLAIR,2058841015,30807,54850,-86.285981,33.5872
AL,AL0151,YORK - HIGHTOWER MEMORIAL LIBRARY,602 2ND AVENUE,YORK,36925,M,SUMTER,2053922004,16624,3700,-88.296343,32.4864
AL,AL0152,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,206 MONROE STREET,LIVINGSTON,35470,377,SUMTER,2056522349,29168,18380,-88.189306,32.5843
AL,AL0154,ANNISTON - CALHOUN COUNTY PUBLIC LIBRARY,108 EAST 10TH STREET,ANNISTON,36201,5662,CALHOUN,2562378501,103829,95232,-85.828184,33.65709
AL,AL0155,JACKSONVILLE PUBLIC LIBRARY,200 PELHAM ROAD SOUTH,JACKSONVILLE,36265,2153,CALHOUN,2564356332,52624,44759,-85.761243,33.81522
AL,AL0156,PIEDMONT PUBLIC LIBRARY,106 N MAIN STREET,PIEDMONT,36272,2022,CALHOUN,2564473369,20359,24685,-85.613567,33.92345
AL,AL0157,AKRON PUBLIC LIBRARY,207 FIRST AVENUE SOUTH,AKRON,35441,8,HALE,2053723148,3585,454,-87.722532,32.84956
AL,AL0158,DOTHAN / HOUSTON-LOVE MEMORIAL LIBRARY,212 WEST BURDESHAW STREET,DOTHAN,36303,4421,HOUSTON,3347939767,209394,182097,-85.394347,31.22795
AL,AL0159,BLOUNTSVILLE PUBLIC LIBRARY,65 CHESTNUT STREET,BLOUNTSVILLE,35031,219,BLOUNT,2054293156,31430,46000,-86.589984,34.07894
AL,AL0160,CHEROKEE PUBLIC LIBRARY,118 CHURCH STREET,CHEROKEE,35616,333,COLBERT,2563594384,23890,3380,-87.972203,34.756
AL,AL0161,BRENT-CENTREVILLE PUBLIC LIBRARY,20 LIBRARY STREET,CENTREVILLE,35042,1322,BIBB,2059264736,27263,37092,-87.150862,32.94501
AL,AL0162,CHILTON - CLANTON PUBLIC LIBRARY,100 FIRST AVENUE,CLANTON,35045,3499,CHILTON,2057551768,69728,40555,-86.624538,32.84072
AL,AL0163,CHOCTAW COUNTY PUBLIC LIBRARY,124 NORTH ACADEMY AVENUE,BUTLER,36904,2206,CHOCTAW,2054592542,77582,25721,-88.220066,32.09019
AL,AL0164,CITRONELLE MEMORIAL LIBRARY,7855 STATE STREET,CITRONELLE,36522,2450,MOBILE,2518667319,30160,10028,-88.228948,31.09091
AL,AL0165,GROVE HILL PUBLIC LIBRARY,108 DUBOSE AVENUE,GROVE HILL,36451,9502,CLARKE,2512758157,12282,7233,-87.775112,31.70534
AL,AL0166,HUNTSVILLE-MADISON COUNTY PUBLIC LIBRARY,915 MONROE STREET,HUNTSVILLE,35801,5077,MADISON,2565325950,596594,955993,-86.590277,34.72336
AL,AL0167,EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY,420 PRAIRIE AVENUE,EUTAW,35462,5114,GREENE,2053729026,14020,17230,-87.88783,32.84269
AL,AL0168,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,309 FT. DALE STREET,GREENVILLE,36037,1401,BUTLER,3343823216,36653,46500,-86.626174,31.8319
AL,AL0169,HALE COUNTY LIBRARY,1103 MAIN STREET,GREENSBORO,36744,399,HALE,3346243409,14612,9321,-87.592238,32.70406
AL,AL0170,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,224 GRANT STREET,CHICKASAW,36611,2153,MOBILE,2514526465,27838,18927,-88.078362,30.76494
AL,AL0171,JACKSON - WHITE SMITH MEMORIAL LIBRARY,213 COLLEGE AVENUE,JACKSON,36545,265,CLARKE,2512464962,21314,13674,-87.893736,31.51237
AL,AL0172,MARION-PERRY COUNTY LIBRARY,202 WASHINGTON STREET,MARION,36756,1824,PERRY,3346836411,12457,11298,-87.31907,32.63421
AL,AL0173,WOODVILLE PUBLIC LIBRARY,26 VENSON STREET,WOODVILLE,35776,116,JACKSON,2567762796,19760,4141,-86.274704,34.62723
AL,AL0174,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,12747 PADGETT SWITCH ROAD,IRVINGTON,36509,2410,MOBILE,2518244213,13562,5029,-88.241606,30.4252
AL,AL0175,SCOTTSBORO PUBLIC LIBRARY,1002 SOUTH BROAD STREET,SCOTTSBORO,35768,2512,JACKSON,2565744335,39425,64250,-86.035173,34.65779
AL,AL0176,ONEONTA PUBLIC LIBRARY,221 SECOND STREET SOUTH,ONEONTA,35121,2109,BLOUNT,2052747641,50063,64272,-86.475671,33.9445
AL,AL0177,THOMASVILLE PUBLIC LIBRARY,1401 MOSLEY DRIVE,THOMASVILLE,36784,3334,CLARKE,3346365343,19805,33721,-87.736905,31.9319
AL,AL0178,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,302 SOUTH MAIN STREET,TUSKEGEE,36083,1807,MACON,3347275192,5772,18038,-85.689058,32.42189
AL,AL0179,MOUNDVILLE PUBLIC LIBRARY,410 MARKET STREET,MOUNDVILLE,35474,336,HALE,2053712283,9321,4064,-87.631279,32.99839
AL,AL0180,UNIONTOWN PUBLIC LIBRARY,108 WATER STREET,UNIONTOWN,36786,637,PERRY,3346286681,10319,3554,-87.523784,32.41158
AL,AL0181,PRICHARD PUBLIC LIBRARY,300 WEST LOVEJOY LOOP,PRICHARD,36610,3952,MOBILE,2514527847,61842,16002,-88.083931,30.73224
AL,AL0182,WASHINGTON COUNTY PUBLIC LIBRARY,14102 ST. STEPHENS AVE.,CHATOM,36518,1057,WASHINGTON,2518472097,87044,28707,-88.209143,31.4529
AL,AL0184,EVERGREEN PUBLIC LIBRARY,119 CEMETERY AVENUE,EVERGREEN,36401,2903,CONECUH,2515782670,32283,14200,-86.954008,31.43397
AL,AL0186,MOBILE PUBLIC LIBRARY,701 GOVERNMENT STREET,MOBILE,36602,1402,MOBILE,2512087073,539695,1369611,-88.050459,30.68722
AL,AL0187,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY,245 HIGH STREET,MONTGOMERY,36104,4286,MONTGOMERY,3342404300,571862,808011,-86.305395,32.37188
AL,AL0188,WHITE HALL PUBLIC LIBRARY,640 FREEDOM ROAD,WHITE HALL,36040,2830,LOWNDES,3348747323,11608,403,-86.712635,32.3016
AL,AL0189,STEVENSON PUBLIC LIBRARY,102 WEST MAIN STREET,STEVENSON,35772,3564,JACKSON COUNTY,2564373008,13248,2500,-85.836287,34.8703
AL,AL0190,KILLEN PUBLIC LIBRARY,325 J. C. MAULDIN HIGHWAY,KILLEN,35645,542,LAUDERDALE,2567575471,21189,10150,-87.547366,34.85742
AL,AL0191,LEXINGTON - BURCHELL CAMPBELL MEMORIAL LIBRARY,11075 HIGHWAY 101,LEXINGTON,35648,459,LAUDERDALE,2562295579,13651,4305,-87.371204,34.9686
AL,AL0192,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,254 DOSTER STREET,PRATTVILLE,36067,3900,AUTAUGA,3343653396,90074,224870,-86.468856,32.45693
AL,AL0193,FAYETTE COUNTY MEMORIAL LIBRARY,326 TEMPLE AVENUE NORTH,FAYETTE,35555,2383,FAYETTE,2059326625,62251,31403,-87.830805,33.68862
AL,AL0194,PHENIX CITY-RUSSELL CO PUB. LIBRARY,1501 17TH AVENUE,PHENIX CITY,36867,5140,RUSSELL COUNTY,3342971139,49119,61679,-85.016045,32.475
AL,AL0195,SELMA-DALLAS COUNTY PUBLIC LIBRARY,1103 SELMA AVENUE,SELMA,36703,4498,DALLAS,3348741725,85980,108290,-87.020437,32.40904
AL,AL0196,TUSCALOOSA PUBLIC LIBRARY,1801 JACK WARNER PARKWAY,TUSCALOOSA,35401,1027,TUSCALOOSA,2053455820,195592,425847,-87.561937,33.21636
AL,AL0197,WILCOX COUNTY LIBRARY,100 BROAD STREET,CAMDEN,36726,1702,WILCOX,3346824355,44616,9401,-87.289077,31.99046
AL,AL0198,MONROE COUNTY PUBLIC LIBRARY,121 PINEVILLE ROAD,MONROEVILLE,36460,1899,MONROE,2517433818,26155,49351,-87.324371,31.52798
AL,AL0199,CULLMAN COUNTY PUBLIC LIBRARY SYSTEM,200 CLARK STREET NE,CULLMAN,35055,2997,CULLMAN,2567341068,72851,80950,-86.842599,34.17913
AL,AL0200,H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY,3419 20TH AVENUE,VALLEY,36854,3299,CHAMBERS,3347682161,95128,94786,-85.177663,32.83876
AL,AL0203,HOKES BLUFF - RUFUS FLOYD PUBLIC LIBRARY,3310 ALFORDS BEND ROAD,HOKES BLUFF,35903,9804,ETOWAH,2564929846,13550,10912,-85.866027,33.99177
AL,AL0204,RAGLAND PUBLIC LIBRARY,738 MAIN STREET,RAGLAND,35131,3125,ST. CLAIR,2054722007,12590,4321,-86.153776,33.74267
AL,AL0206,HAYNEVILLE/LOWNDES CO. PUB. LIBRARY,4 WASHINGTON STREET,HAYNEVILLE,36040,425,LOWNDES,3345482686,25794,7666,-86.579938,32.18395
AL,AL0208,IDER PUBLIC LIBRARY,10808 ALABAMA HIGHWAY 75,IDER,35981,202,DEKALB,2566572170,11777,4590,-85.650998,34.72926
AL,AL0209,EUFAULA CARNEGIE LIBRARY,217 NORTH EUFAULA AVENUE,EUFAULA,36027,1515,BARBOUR COUNTY,3346872337,32082,40176,-85.145646,31.8951
AL,AL0210,GRANT PUBLIC LIBRARY,5379 MAIN STREET,GRANT,35747,401,MARSHALL,2567285128,16124,7000,-86.252925,34.52667
AL,AL0211,DALEVILLE PUBLIC LIBRARY,308 DONNELL BOULEVARD,DALEVILLE,36322,2118,DALE,3345039119,21314,26673,-85.706778,31.31651
AL,AL0216,COURTLAND PUBLIC LIBRARY,215 COLLEGE STREET,COURTLAND,35618,M,LAWRENCE,2566379988,13650,5944,-87.310339,34.6734
AL,AL0217,EVA PUBLIC LIBRARY,4549 HIGHWAY 55 EAST,EVA,35621,99,MORGAN,2567968638,11106,6659,-86.772281,34.33376
AL,AL0218,CROSSVILLE PUBLIC LIBRARY,80 GAINES STREET,CROSSVILLE,35962,308,DEKALB,2565282628,8439,4196,-85.992847,34.28692
AL,AL0219,WESTSIDE PUBLIC LIBRARY,5151 WALNUT GROVE ROAD,WALNUT GROVE,35990,100,ETOWAH,2055896699,7927,3265,-86.324385,34.0275
AL,AL0222,ORANGE BEACH PUBLIC LIBRARY,26267 CANAL ROAD,ORANGE BEACH,36561,1649,BALDWIN COUNTY,2519812923,50791,88069,-87.57485,30.29205
AL,AL0223,SATSUMA PUBLIC LIBRARY,5466 OLD HIGHWAY 43,SATSUMA,36572,579,MOBILE,2516790700,15027,7825,-88.059806,30.84506
AL,AL0225,FALKVILLE PUBLIC LIBRARY,7 NORTH 1ST AVE.,FALKVILLE,35622,M,MORGAN,2567845822,10797,6800,-86.902185,34.33569
AL,AL0226,SPRINGVILLE PUBLIC LIBRARY,6496 U.S. HIGHWAY 11,SPRINGVILLE,35146,9330,ST. CLAIR,2054672339,17307,13486,-86.447913,33.77647
AL,AL0227,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,401 ALABAMA AVENUE,BRIDGEPORT,35740,M,JACKSON,2564952259,8772,7500,-85.717395,34.947
AL,AL0229,WEST BLOCTON PUBLIC LIBRARY,62 WALTER OWENS DRIVE,WEST BLOCTON,35184,292,BIBB,2059383570,10626,2646,-87.15748,33.0818
AL,AL0231,CARBON HILL CITY LIBRARY,215 NW 2ND STREET,CARBON HILL,35549,116,WALKER,2059244254,7978,1595,-87.528916,33.88992
AL,AL0238,OHATCHEE PUBLIC LIBRARY,7803 AL HIGHWAY 77,OHATCHEE,36271,645,CALHOUN,2568924203,4980,3708,-86.041867,33.765
AL,AL0239,SOMERVILLE PUBLIC LIBRARY,192 BROAD ST,SOMERVILLE,35670,4723,MORGAN,2567789779,10858,3875,-86.799185,34.47335
AL,AL0240,CHELSEA PUBLIC LIBRARY,11611 CHELSEA ROAD,CHELSEA,35043,M,SHELBY,2056788455,13830,16762,-86.630698,33.34148
AL,AL0241,DUTTON PUBLIC LIBRARY,23 MAIN STREET,DUTTON,35744,6,JACKSON,2562284090,6695,1681,-85.918114,34.60393
AL,AL0242,FORT DEPOSIT PUBLIC LIBRARY,24 SOUTH POLLARD ST,FORT DEPOSIT,36032,290,LOWNDES,3344044400,55,5200,-86.506416,31.9461
AL,AL0243,SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY,202 WEST BROADWAY STREET,SUMMERDALE,36580,M,BALDWIN,2519892011,4836,10580,-87.701516,30.48717
AL,AL8004,MT. VERNON PUBLIC LIBRARY,1220 MILITARY ROAD,MT. VERNON,36560,5526,MOBILE,2518299497,7058,3000,-88.013534,31.08554
AL,AL8007,PRICEVILLE PUBLIC LIBRARY,103 FAYE DRIVE,PRICEVILLE,35603,M,MORGAN,2565840230,10623,4689,-86.891988,34.52611
AL,AL8008,SARDIS CITY PUBLIC LIBRARY,1310 CHURCH STREET,SARDIS CITY,35956,4114,ETOWAH,2565935634,8565,6525,-86.122733,34.1735
AL,AL8009,GREEN POND - EUNICE KELLY WORTHINGTON PUBLIC LIBRARY,321 PRESBYTERIAN CHURCH ROAD,GREEN POND,35074,M,BIBB,2059380008,19278,6290,-87.123472,33.22606
AR,AR0001,CENTRAL ARKANSAS LIBRARY SYSTEM,100 ROCK STREET,LITTLE ROCK,72201,4698,PULASKI,5019183000,886202,1815774,-92.266834,34.74707
AR,AR0002,WASHINGTON COUNTY LIBRARY SYSTEM,1080 WEST CLYDESDALE DRIVE,FAYETTEVILLE,72701,8211,WASHINGTON,4794426253,254594,784445,-94.174782,36.03416
AR,AR0003,MARION COUNTY LIBRARY,319 HIGHWAY 14 SOUTH,YELLVILLE,72687,510,MARION,8704496015,40000,13492,-92.684764,36.22702
AR,AR0004,SOUTHWEST ARKANSAS REGIONAL LIBRARY,500 SOUTH ELM STREET,HOPE,71801,5222,HEMPSTEAD,8707772957,330545,284571,-93.592132,33.66
AR,AR0005,MID ARKANSAS REGIONAL LIBRARY SYSTEM,202 EAST THIRD STREET,MALVERN,72104,3910,HOT SPRING,5013325441,167264,123682,-92.811958,34.36385
AR,AR0006,GARLAND COUNTY LIBRARY,1427 MALVERN AVENUE,HOT SPRINGS,71901,6316,GARLAND,5016234161,115353,404520,-93.039872,34.49769
AR,AR0007,WHITE RIVER REGIONAL LIBRARY,368 E. MAIN STREET,BATESVILLE,72501,5605,INDEPENDENCE,8707938814,169942,229268,-91.651539,35.77153
AR,AR0008,PINE BLUFF JEFFERSON COUNTY LIBRARY SYSTEM,200 E. 8TH AVENUE,PINE BLUFF,71601,5006,JEFFERSON,8705344802,203314,178724,-92.001854,34.22157
AR,AR0009,CROWLEY RIDGE REGIONAL LIBRARY,315 WEST OAK AVENUE,JONESBORO,72401,3594,CRAIGHEAD,8709355133,171465,359878,-90.70774,35.83382
AR,AR0010,COLUMBIA COUNTY LIBRARY,"220 EAST MAIN STREET, BOX 668",MAGNOLIA,71753,668,COLUMBIA,8702341991,127041,67336,-93.2391,33.26702
AR,AR0011,FORT SMITH PUBLIC LIBRARY,3201 ROGERS AVENUE,FORT SMITH,72903,2953,SEBASTIAN,4797830229,278857,446700,-94.397564,35.37407
AR,AR0012,ARKANSAS RIVER VALLEY REGIONAL LIBRARY,501 NORTH FRONT STREET,DARDANELLE,72834,3507,YELL,4792294418,139346,194702,-93.157796,35.22793
AR,AR0013,NORTHEAST ARKANSAS REGIONAL LIBRARY,120 NORTH 12TH STREET,PARAGOULD,72450,4103,GREENE,8702360000,178245,216634,-90.500569,36.05656
AR,AR0014,SOUTHEAST ARKANSAS REGIONAL LIBRARY,107 EAST JACKSON,MONTICELLO,71655,4933,DREW,8703678584,175334,249209,-91.791062,33.62583
