StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
AL	AL0018	HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY                    	541 ROSS STREET                    	HEFLIN              	36264	1339	CLEBURNE            	2564632259	M                                                                               	3412	0.55	33891	15927	9656	10866	8	2863	-85.587878	33.64374	14799	42	3
AL	AL0019	OXFORD PUBLIC LIBRARY                                       	110 EAST 6TH STREET                	OXFORD              	36203	1617	CALHOUN             	2568311750	Cheaharegionallibrary.org                                                       	17547	7	377001	34957	20462	59528	20	5591	-85.83545	33.60969	113419	13	3
AL	AL0020	TALLADEGA PUBLIC LIBRARY                                    	202 SOUTH STREET EAST              	TALLADEGA           	35160	2471	TALLADEGA           	2563624211	-3	17131	7.5	446407	148900	41540	66335	25	4619	-86.09972	33.43313	80279	32	3
AL	AL0022	ABBEVILLE MEMORIAL LIBRARY                                  	301 KIRKLAND STREET                	ABBEVILLE           	36310	2419	HENRY               	3345852818	-3	7922	3	159019	29775	17646	17681	4	7786	-85.250486	31.56676	16591	42	2
AL	AL0023	ARITON - DOT LANEY MEMORIAL LIBRARY                         	30 W. MAIN STREET                  	ARITON              	36311	26	DALE                	3347622463	-3	750	0.4	24239	10169	1723	1048	4	414	-85.719461	31.60018	48292	42	2
AL	AL0024	HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY              	17 PARK STREET                     	HEADLAND            	36345	1747	HENRY               	3346932706	-3	8783	3	115968	72187	23015	15023	3	4680	-85.342198	31.35231	16591	41	2
AL	AL0025	BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY               	164 SOUTH MAIN STREET              	BRUNDIDGE           	36010	1809	PIKE                	3347352145	-3	2309	4	150055	15113	11205	12439	5	2754	-85.815509	31.71897	30381	42	2
AL	AL0026	OZARK - DALE COUNTY PUBLIC LIBRARY                          	416 JAMES STREET                   	OZARK               	36360	2090	DALE                	3347745480	www.odcpl.com                                                                   	36980	7	265794	61493	106318	75009	27	15252	-85.632774	31.45219	48292	32	2
AL	AL0029	CLIO - ELTON B. STEPHENS LIBRARY                            	17 SCHOOL STREET                   	CLIO                	36017	9298	BARBOUR             	3343972911	www.centurytel.net                                                              	4879	0.5	14153	7680	3212	9688	7	610	-85.612081	31.7087	29309	43	2
AL	AL0030	LOUISVILLE PUBLIC LIBRARY                                   	1951 MAIN ST.                      	LOUISVILLE          	36048	125	BARBOUR             	3342665210	-3	3237	0.6	10813	5706	240	324	2	190	-85.555289	31.78378	29309	43	2
AL	AL0031	MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY            	1318 HINTON WATERS AVE             	MIDLAND CITY        	36350	713	DALE                	3349839999	-3	1822	2	28726	7548	2442	1411	4	664	-85.489966	31.32686	48292	41	2
AL	AL0032	NEWTON PUBLIC LIBRARY                                       	209 OATES DRIVE                    	NEWTON              	36352	9588	DALE                	3342993316	-3	2348	1	23707	12440	4475	6634	4	400	-85.596856	31.33194	48292	41	2
AL	AL0033	CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY                    	45 NORTH MIDWAY STREET             	CLAYTON             	36016	518	BARBOUR             	3347753506	-3	4039	2	29169	15530	2802	1698	8	921	-85.458753	31.88456	29309	43	2
AL	AL0034	TROY PUBLIC LIBRARY                                         	300 NORTH THREE NOTCH STREET       	TROY                	36081	2022	PIKE                	3345661314	www.troycitylibrary.org                                                         	27311	12.07	535978	78363	81016	176597	16	5577	-85.97222	31.80972	30381	33	2
AL	AL0035	UNION SPRINGS PUBLIC LIBRARY                                	103 NORTH PRAIRIE STREET           	UNION SPRINGS       	36089	1616	BULLOCK             	3347382760	-3	10906	2.75	58033	13562	17336	5289	6	7247	-85.716105	32.14064	10796	32	2
AL	AL0037	ANDALUSIA PUBLIC LIBRARY                                    	212 SOUTH THREE NOTCH STREET       	ANDALUSIA           	36420	3710	COVINGTON           	3342226612	M                                                                               	17819	8	263568	46349	34199	40738	24	17309	-86.482884	31.30693	36856	33	2
AL	AL0038	BRANTLEY PUBLIC LIBRARY                                     	10 MLK DR.                         	BRANTLEY            	36009	45	CRENSHAW            	3345278624	-3	3530	2	9046	8367	790	6860	2	550	-86.35482	31.59088	13754	43	2
AL	AL0039	ELBA PUBLIC LIBRARY                                         	406 SIMMONS STREET                 	ELBA                	36323	1759	COFFEE              	3348976921	elbalibrary.com                                                                 	9678	2.13	91070	14209	17202	17128	4	3372	-86.065581	31.4145	47753	43	2
AL	AL0040	GENEVA - EMMA KNOX KENAN PUBLIC LIBRARY                     	312 SOUTH COMMERCE STREET          	GENEVA              	36340	M   	GENEVA              	3346842459	genevapubliclibrary.org                                                         	8160	2.5	85025	17955	11844	10916	5	5730	-85.865083	31.03622	25882	32	2
AL	AL0041	ENTERPRISE PUBLIC LIBRARY                                   	101 EAST GRUBBS STREET             	ENTERPRISE          	36330	2531	COFFEE              	3343472636	enterpriselibrary.org                                                           	36349	6.09	298793	47280	93928	103092	11	13660	-85.853377	31.31367	47753	32	2
AL	AL0042	FLORALA PUBLIC LIBRARY                                      	1214 FOURTH STREET                 	FLORALA             	36442	1814	COVINGTON           	3348583525	-3	6322	3	58924	15182	9783	15572	8	3814	-86.327219	31.00565	36856	43	2
AL	AL0043	HARTFORD / MCGREGOR-MCKINNEY PUBLIC LIBRARY                 	101 EAST FULTON ST.                	HARTFORD            	36344	1626	GENEVA              	3345882384	-3	6142	2	85167	20752	17591	33204	6	5458	-85.696666	31.09826	25882	42	2
AL	AL0044	LUVERNE PUBLIC LIBRARY                                      	148 EAST THIRD AVENUE              	LUVERNE             	36049	1117	CRENSHAW            	3343355326	library.luverne.org                                                             	10191	2.4	123174	13302	26256	22409	11	6969	-86.261602	31.71632	13754	43	2
AL	AL0045	OPP PUBLIC LIBRARY                                          	1604 NORTH MAIN STREET             	OPP                 	36467	717	COVINGTON           	3344936423	opplibrary.com                                                                  	13093	3.3	140105	24552	22165	30231	9	3172	-86.25497	31.30712	36856	41	2
AL	AL0046	SAMSON PUBLIC LIBRARY                                       	200 NORTH JOHNSON STREET           	SAMSON              	36477	2006	GENEVA              	3348987806	-3	5777	0.5	34604	8808	3788	4608	4	1140	-86.046002	31.11811	25882	43	2
AL	AL0047	SLOCOMB PUBLIC LIBRARY                                      	134 SOUTH DALTON AVENUE            	SLOCOMB             	36375	1026	GENEVA              	3348869009	-3	5789	1	8772	0	1000	4455	0	0	-85.593681	31.10703	25882	42	2
AL	AL0048	HORSESHOE BEND REGIONAL LIBRARY                             	207 NORTH WEST STREET              	DADEVILLE           	36853	1355	TALLAPOOSA          	2568259232	horseshoebendlibrary.org                                                        	130525	4.25	284038	99098	473600	25868	5	7093	-85.765401	32.83339	40773	42	3
AL	AL0049	ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY           	318 CHURCH STREET                  	ALEXANDER CITY      	35010	5010	TALLAPOOSA          	2563296796	www.alexandercityonline.com                                                     	15085	10.7	474301	33786	63752	55908	28	16835	-85.95393	32.94154	40773	33	3
AL	AL0050	DADEVILLE PUBLIC LIBRARY                                    	205 NORTH WEST STREET              	DADEVILLE           	36853	1355	TALLAPOOSA          	2568257820	www.dadevillepubliclibrary.com                                                  	3235	1.68	65569	8898	17689	33000	9	4165	-85.765401	32.83339	40773	42	3
AL	AL0051	GOODWATER PUBLIC LIBRARY                                    	36 WEOGUFKA STREET                 	GOODWATER           	35072	140	COOSA               	2568395741	-3	1552	1	44242	14005	5434	6625	4	3083	-86.05253	33.06383	10814	42	3
AL	AL0052	AUBURN PUBLIC LIBRARY                                       	749 EAST THACH AVENUE              	AUBURN              	36830	5545	LEE                 	3345013190	www.auburnalabama.org/library                                                   	51906	24	1555526	63038	166326	214386	64	97995	-85.466427	32.60441	133010	13	3
AL	AL0053	OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY                 	200 SOUTH 6TH STREET               	OPELIKA             	36801	125	LEE                 	3347055380	www.opelika.net                                                                 	24563	8.5	605515	62340	85069	100993	19	31991	-85.375903	32.64908	133010	13	3
AL	AL0054	MILLBROOK PUBLIC LIBRARY                                    	3650 GRANDVIEW ROAD                	MILLBROOK           	36054	525	ELMORE              	3342856688	www.library.cityofmillbrook.org                                                 	15479	3	140740	30152	78655	74695	12	21540	-86.361986	32.47677	78106	31	2
AL	AL0055	ROCKFORD PUBLIC LIBRARY                                     	110 MAIN STREET                    	ROCKFORD            	35136	128	COOSA               	2563774911	-3	400	1	40002	5253	1704	1572	2	1317	-86.225611	32.87139	10814	43	3
AL	AL0056	TALLASSEE COMMUNITY LIBRARY                                 	99 FREEMAN AVENUE                  	TALLASSEE           	36078	M   	TALLAPOOSA          	3342832732	www.tallasseelibrary.com                                                        	3465	1.5	74668	24170	25476	38047	6	3120	-85.879175	32.54029	40773	32	3
AL	AL0057	WETUMPKA PUBLIC LIBRARY                                     	212 SOUTH MAIN STREET              	WETUMPKA            	36092	249	ELMORE              	3345671308	wetumpkalibrary.com                                                             	7313	5	236948	23158	25243	73885	15	18216	-86.206127	32.5334	78106	31	2
AL	AL0059	FLORENCE-LAUDERDALE PUBLIC LIBRARY                          	350 NORTH WOOD AVENUE              	FLORENCE            	35630	4706	LAUDERDALE          	2567646564	www.flpl.org                                                                    	84745	18	1104804	89822	236261	262489	16	41267	-87.674645	34.80356	89128	13	5
AL	AL0060	TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY                     	511 NORTH MAIN STREET              	TUSCUMBIA           	35674	2059	COLBERT             	2563837065	-3	12724	3	135711	24964	9725	33874	7	4227	-87.7035	34.73655	54663	23	5
AL	AL0061	LEIGHTON PUBLIC LIBRARY                                     	8740 MAIN STREET                   	LEIGHTON            	35646	484	COLBERT             	2564465380	M                                                                               	5358	0.55	15950	9298	3820	3786	3	1700	-87.528964	34.70015	54663	42	5
AL	AL0062	MUSCLE SHOALS PUBLIC LIBRARY                                	1918 EAST AVALON AVENUE            	MUSCLE SHOALS       	35661	2402	COLBERT             	2563869212	Cityofmuscleshoals.com                                                          	17224	11.2	528455	45577	74610	162005	22	15795	-87.64515	34.74444	54663	13	5
AL	AL0063	ROGERSVILLE PUBLIC LIBRARY                                  	74 BANK STREET                     	ROGERSVILLE         	35652	191	LAUDERDALE          	2562470151	www.rogersvillelibrary.org                                                      	1191	2.5	113003	31505	25181	41906	15	5608	-87.29206	34.82425	89128	42	5
AL	AL0064	SHEFFIELD PUBLIC LIBRARY                                    	316 NORTH MONTGOMERY AVENUE        	SHEFFIELD           	35660	2709	COLBERT             	2563865633	www.lmn.lib.al.us/screens/SHPweb.html                                           	13754	4	260271	54483	57000	58251	31	8696	-87.698531	34.76144	54663	23	5
AL	AL0065	NORTHWEST REGIONAL LIBRARY                                  	185 ASHWOOD DRIVE                  	WINFIELD            	35594	1527	MARION              	2054872330	-3	36002	3	103205	82408	112865	8615	5	5578	-87.815049	33.93085	29465	43	4
AL	AL0066	HAMILTON - CLYDE NIX PUBLIC LIBRARY                         	350 BEXAR AVENUE WEST              	HAMILTON            	35570	1944	MARION              	2059214290	-3	6517	1.5	55150	15834	14980	19228	8	2092	-87.992322	34.14318	29465	43	4
AL	AL0067	KENNEDY PUBLIC LIBRARY                                      	17885 HWY. 96                      	KENNEDY             	35574	70	LAMAR               	2055963670	-3	499	0.8	13875	4053	331	334	2	76	-87.976044	33.58605	14295	42	4
AL	AL0068	MCHS COMMUNITY LIBRARY                                      	8115 U.S. HIGHWAY 43               	GUIN                	35563	549	MARION              	2054682544	-3	2242	1.75	40817	18602	13910	13952	12	5316	-87.89401	33.967	29465	43	4
AL	AL0069	MILLPORT PUBLIC LIBRARY                                     	920 BLACK STREET                   	MILLPORT            	35576	159	LAMAR               	2056624286	-3	1031	0.7	20910	9800	3629	1346	7	577	-88.089351	33.56156	14295	43	4
AL	AL0070	RUSSELLVILLE PUBLIC LIBRARY                                 	110 EAST LAWRENCE STREET           	RUSSELLVILLE        	35653	2349	FRANKLIN            	2563321535	-3	18205	3	76169	19534	5800	15815	5	1214	-87.730263	34.50473	30801	32	4
AL	AL0071	SULLIGENT PUBLIC LIBRARY                                    	514 ELM STREET                     	SULLIGENT           	35586	215	LAMAR               	2056988631	-3	1985	1.25	46500	12930	10261	8065	5	2165	-88.13174	33.90033	14295	43	4
AL	AL0072	VERNON - MARY WALLACE COBB MEMORIAL LIBRARY                 	110 FIRST AVENUE WEST              	VERNON              	35592	357	LAMAR               	2056956123	-3	1927	1.5	73546	11940	12575	8935	6	1967	-88.109729	33.7091	14295	43	4
AL	AL0073	RED BAY - WEATHERFORD PUBLIC LIBRARY                        	307 4TH AVENUE SOUTH               	RED BAY             	35582	870	FRANKLIN            	2563569255	-3	3294	0.63	40605	11033	8567	8683	7	3288	-88.149203	34.41045	30801	43	4
AL	AL0074	WINFIELD PUBLIC LIBRARY                                     	185 ASHWOOD DRIVE                  	WINFIELD            	35594	688	MARION              	2054872484	-3	3858	2	61278	26476	20956	21678	7	7313	-87.815049	33.93085	29465	43	4
