StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,WebAddr,RelCode,LegBasis,PopLSA,CentralLib,BranchLib,BookMob,Master,Librarians,OtherPaid,TotStaff,LocGvt,StGvt,FedGvt,OtherInc,TotInc,PrintExp,ElecExp,OthMaterial,TotCollExp,TotalExp,BookVol,Ebook,Audio,Video,HrsOpen,Visits,RefTran,RegBor,TotCirc,KidCirc,TotProg,KidProg,TotAtten,KidAtten,GPTerms,PITUsr,Long,Lat,CountyPop,LocaleCode,CongDist
WI,WI0304,SPRING GREEN COMMUNITY LIBRARY,230 E. MONROE ST.,SPRING GREEN,53588,8035,SAUK,6085882276,www.springgreenlibrary.org,CI,CI2,3984,1,0,0,1,1,3.33,4.33,222636,475,0,8127,231238,28749,0,17074,45823,229964,27967,8370,4532,3378,2444,30127,4786,2853,96813,30354,178,167,3086,2855,6,11383,-90.066128,43.1778,59013,43,3
WI,WI0305,SPRING VALLEY PUBLIC LIBRARY,E. 121 S. 2ND ST.,SPRING VALLEY,54767,217,PIERCE,7157784590,springvalleylibrary.org,CI,CI2,2565,1,0,0,0,0.85,0.5,1.35,68494,0,0,2013,70507,9077,0,1321,10398,55943,16636,4723,4624,1501,1560,14000,70,1221,31685,15788,23,22,463,455,5,2200,-92.271218,44.84454,40254,42,3
WI,WI0307,D.R. MOON MEMORIAL LIBRARY,154 4TH AVE.,STANLEY,54768,112,CHIPPEWA,7156442004,www.stanleylibrary.org/,CI,CI2,4265,1,0,0,0,1,1.13,2.13,123477,0,0,1388,124865,13704,0,3223,16927,116615,18767,4723,5001,1007,1976,3190,1025,985,29465,8611,51,40,668,602,8,5541,-90.952074,44.94447,60456,42,7
WI,WI0308,JEAN M. THOMSEN MEMORIAL LIBRARY,105 N. GERSHWIN ST.,STETSONVILLE,54480,99,TAYLOR,7156782892,www.geocities.com/bookit_44,CI,CI2,1611,1,0,0,0,1,0.13,1.13,58688,0,0,14155,72843,10762,0,4959,15721,71994,13390,8805,3751,1880,1772,5800,819,905,15736,5104,24,15,368,305,9,5243,-90.311907,45.07718,19308,42,7
WI,WI0309,PORTAGE COUNTY PUBLIC LIBRARY,1001 MAIN ST.,STEVENS POINT,54481,2860,PORTAGE,7153461544,M,CO,CO2,69454,1,3,0,5.3,6,24.31,30.31,1742748,1950,1200,36900,1782798,97087,4575,24295,125957,1782798,175990,1700,9910,9379,6827,355356,16928,22513,483035,168959,711,685,15009,14188,28,64085,-89.584233,44.52341,68744,32,7
WI,WI0310,STOUGHTON PUBLIC LIBRARY,304 S. 4TH ST.,STOUGHTON,53589,2101,DANE,6088736281,www.stoughtonpubliclibrary.org,CI,CI2,19543,1,0,0,2,3,8.15,11.15,699279,525,1200,48230,749234,60918,1891,24623,87432,744452,58392,8370,7505,6852,3328,160642,15366,10671,271925,85330,193,167,4842,4443,16,37668,-89.217914,42.91661,482705,21,2
WI,WI0311,STRUM PUBLIC LIBRARY,114  5TH AVE. S.,STRUM,54770,10,TREMPEALEAU,7156953848,www.wrlsweb.org/memstrum.htm,CI,CI2,1615,1,0,0,1,1.5,0.28,1.78,96648,2300,0,0,98948,8738,0,1223,9961,91992,9033,8396,3799,752,2340,2300,100,382,11565,4234,88,38,1378,590,4,872,-91.392571,44.54977,27790,42,3
WI,WI0312,DOOR COUNTY LIBRARY,107 S. 4TH AVE.,STURGEON BAY,54235,2203,DOOR,9207436578,www.dcl.lib.wi.us,CO,CO1,30303,1,7,0,4,4,15.12,19.12,1546058,7920,4290,26350,1584618,111385,800,24869,137054,1432284,118064,13261,10328,12092,11474,335433,19864,24311,381812,86333,397,281,9621,8097,54,71108,-87.374218,44.83383,27771,43,8
WI,WI0313,ST. FRANCIS PUBLIC LIBRARY,4230 S. NICHOLSON AVE.,ST. FRANCIS,53235,5803,MILWAUKEE,4144817323,www.stfrancislibrary.com,CI,CI2,8958,1,0,0,3,6.25,2.3,8.55,507292,23126,0,19556,549974,43943,4761,10914,59618,513526,52892,11942,7077,6714,2892,86000,8400,4917,125908,36136,394,103,4729,1809,22,22963,-87.872703,42.9673,953328,21,4
WI,WI0314,SUN PRAIRIE PUBLIC LIBRARY,1350 LINNERUD DRIVE,SUN PRAIRIE,53590,2631,DANE,6088257323,www.sunprairiepubliclibrary.org,CI,CI2,33704,1,0,0,5.5,5.5,16.6,22.1,1503360,713,1200,80635,1585908,130341,4946,52106,187393,1538252,90248,8370,11103,7854,3544,271447,39468,18961,540272,336515,399,297,19292,17873,31,90895,-89.233549,43.17537,482705,21,2
WI,WI0315,SUPERIOR PUBLIC LIBRARY,1530 TOWER AVE.,SUPERIOR,54880,2563,DOUGLAS,7153948860,www.ci.superior.wi.us,CI,CO1,44326,1,2,0,3,4.75,14.77,19.52,1282484,33761,2347,60363,1378955,55010,0,16543,71553,1247143,135796,11545,9406,11387,3661,208744,8000,26508,394541,138947,169,161,3958,3723,11,34776,-92.103813,46.72019,43774,42,7
WI,WI0318,THERESA PUBLIC LIBRARY,290 MAYVILLE ST.,THERESA,53091,307,DODGE,9204882342,www.theresa.lib.wi.us,MJ,CI2,2617,1,0,0,0,1.38,0,1.38,57518,0,500,11198,69216,11876,0,6777,18653,68970,20073,8825,4180,2049,1768,7300,2200,936,23580,9235,30,16,779,385,6,3375,-88.45238,43.5196,87912,42,6
WI,WI0319,THORP PUBLIC LIBRARY,401 S. CONWAY DR.,THORP,54771,407,CLARK,7156695953,wvls.lib.wi.us/ThorpPL,CI,CI2,4381,1,0,0,0,0.98,0.8,1.78,101239,0,486,2978,104703,13036,0,1689,14725,100320,23394,8805,4111,1339,2080,14924,1248,2402,40852,18847,22,21,497,487,5,3752,-90.793589,44.95624,33553,43,7
WI,WI0320,EDWARD U. DEMMER MEMORIAL LIBRARY,6961 W. SCHOOL ST.,THREE LAKES,54562,760,ONEIDA,7155463391,www.demmerlibrary.org,CI,CI2,2828,1,0,0,0,0.9,3,3.9,231872,0,437,16853,249162,23703,150,3931,27784,242844,29375,8805,5424,1748,2652,65382,3437,2745,51608,16711,90,57,1514,786,7,10171,-89.169906,45.79854,36031,43,8
WI,WI0321,TOMAH PUBLIC LIBRARY,716 SUPERIOR AVE.,TOMAH,54660,2098,MONROE,6083747470,www.tomah.com/tomahpl,CI,CI2,19665,1,0,0,0,2,4.95,6.95,381812,4150,0,13702,399664,39239,0,12755,51994,401871,42016,0,2411,4712,3172,114633,18613,18578,154685,51382,272,261,9322,9274,7,18195,-90.504527,43.9803,43350,33,3
WI,WI0322,TOMAHAWK PUBLIC LIBRARY,300 W. LINCOLN AVE.,TOMAHAWK,54487,1202,LINCOLN,7154532455,wvls.lib.wi.us/TomahawkPL,CI,CI2,8067,1,0,0,0,2.95,2.73,5.68,363766,0,1213,28937,393916,35945,0,6461,42406,338222,53180,8805,7082,4250,2596,40071,3800,7734,107757,36858,151,141,3731,3495,9,9994,-89.733724,45.47392,29499,32,7
WI,WI0323,SHIRLEY M. WRIGHT MEMORIAL LIBRARY,11455 FREMONT ST.,TREMPEALEAU,54661,9247,TREMPEALEAU,6085346197,www.wrlsweb.org/trempealeau,CI,CI2,4383,1,0,0,0,1,0.93,1.93,94836,2500,0,25593,122929,12547,0,18807,31354,127786,16377,8396,4795,1720,2184,10000,2000,2302,33957,15234,179,102,3256,2365,8,6798,-91.431232,44.0041,27790,42,3
WI,WI0324,TURTLE LAKE PUBLIC LIBRARY,114 MARTIN AVE. EAST,TURTLE LAKE,54889,272,BARRON,7159864618,www.turtlelakepubliclibrary.org,CI,CI2,3120,1,0,0,0,1.88,0.13,2.01,93712,1100,0,4256,99068,9187,0,3235,12422,89387,15755,5001,4958,2351,1976,21238,202,2482,49107,17168,26,19,394,340,3,10876,-92.126656,45.4185,45590,43,7
WI,WI0325,LESTER PUBLIC LIBRARY,1001 ADAMS ST.,TWO RIVERS,54241,3544,MANITOWOC,9207938888,www.tworivers.lib.wi.us,CI,CI2,18698,1,0,0,2,5,8,13,721384,7282,455,128438,857559,68749,1500,20502,90751,858009,62227,13064,10830,8086,3068,151757,16656,15239,206151,63759,351,273,9089,8280,16,15953,-87.569868,44.14429,80641,32,6
WI,WI0326,GRAHAM PUBLIC LIBRARY,1215 MAIN ST.,UNION GROVE,53182,1303,RACINE,2628782910,www.uniongrove.lib.wi.us,CI,CI2,8447,1,0,0,0,1.65,3.3,4.95,251534,0,0,11851,263385,25587,0,9190,34777,260400,39225,8805,4986,1364,3016,64422,8462,4133,61716,26257,52,37,1890,1733,12,11127,-88.051843,42.68481,199510,31,1
WI,WI0327,VERONA PUBLIC LIBRARY,500 SILENT STREET,VERONA,53593,1252,DANE,6088457180,veronapubliclibrary.org,CI,CI2,20577,1,0,0,4,4,8.5,12.5,897843,525,1200,80219,979787,91297,2081,28262,121640,994762,69928,8370,9834,5516,3276,212656,24760,12149,532268,252562,486,448,20616,17910,15,40642,-89.529135,42.99316,482705,21,2
WI,WI0328,LESTER PUBLIC LIBRARY OF VESPER,6550 VIRGINIA ST.,VESPER,54489,9999,WOOD,7155694669,www.scls.lib.wi.us/ves,CI,CI2,998,1,0,0,0.58,1,0,1,22544,450,1200,10558,34752,5749,45,68,5862,34752,11786,0,95,405,1716,4500,151,814,8759,4278,65,57,1789,1684,3,1193,-89.969212,44.48396,73756,42,7
WI,WI0329,VIOLA PUBLIC LIBRARY,137 S. MAIN ST.,VIOLA,54664,7037,RICHLAND,6086271850,www.swls.org/member.vi.html,CI,CI2,1359,1,0,0,0,0.75,0.15,0.9,75769,0,386,1395,77550,8897,0,1799,10696,62469,16539,0,4366,2384,1456,7552,425,1137,10795,1823,8,7,58,37,5,3087,-90.666379,43.50481,17982,43,3
WI,WI0330,MCINTOSH MEMORIAL LIBRARY,118 E. JEFFERSON ST.,VIROQUA,54665,1613,VERNON,6086377151,www.wrlsweb.org/viroqua,CI,CI2,11388,1,0,0,0,2.78,3.63,6.41,335890,6100,900,2799,345689,14900,0,3000,17900,337990,34579,8396,6741,3570,2808,81786,5012,7988,125394,45213,390,287,3926,3204,10,19500,-90.889032,43.55535,29090,32,3
WI,WI0331,WABENO PUBLIC LIBRARY,4556 N. BRANCH ST.,WABENO,54566,340,FOREST,7154734131,wvls.lib.wi.us/WabenoPL/,CI,CI2,1758,1,0,0,0,0.55,0.18,0.73,26139,0,0,6000,32139,10462,0,1677,12139,32139,7932,8805,3974,987,1390,5453,780,1007,5669,1049,38,37,371,356,2,1425,-88.663467,45.43913,9846,43,8
WI,WI0332,WALWORTH MEMORIAL LIBRARY,101 MAPLE AVE.,WALWORTH,53184,280,WALWORTH,2622756322,www.lakeshores.lib.wi.us/about/member_walworth.htm,CI,CI2,5240,1,0,0,0,2.73,0.08,2.81,140222,0,750,0,140972,23495,0,7675,31170,140677,24734,8805,5097,1729,2496,43458,3992,1950,50188,23889,265,115,4135,2935,5,5,-88.599417,42.52992,100749,32,1
WI,WI0333,WASHBURN PUBLIC LIBRARY,307 WASHINGTON AVE.,WASHBURN,54891,248,BAYFIELD,7153736172,www.cityofwashburn.org/library.htm,CI,CI2,5063,1,0,0,0,1,1.98,2.98,157193,2925,900,4000,165018,18250,0,10389,28639,161918,16736,11545,3614,2457,2704,96573,7000,2443,55145,18335,130,70,2660,2530,6,33000,-90.894798,46.6733,14926,42,7
WI,WI0334,WATERFORD PUBLIC LIBRARY,101 N. RIVER ST.,WATERFORD,53185,4149,RACINE,2625343988,www.waterford.lib.wi.us,CI,CI2,24223,1,0,0,1,5.63,5.41,11.04,575263,500,6500,38426,620689,62520,2660,15898,81078,626179,55370,8805,7953,5273,2952,80603,5300,8483,233444,116190,390,270,10168,9203,14,11695,-88.214164,42.7633,199510,32,1
WI,WI0335,KARL JUNGINGER MEMORIAL LIBRARY,625 N. MONROE ST.,WATERLOO,53594,1183,JEFFERSON,9204783344,www.waterloo.lib.wi.us,CI,CI2,4236,1,0,0,3,3,1.43,4.43,275467,0,0,70248,345715,14569,0,4899,19468,291489,26519,8825,4955,1644,2184,46889,12410,3724,45395,21972,198,164,3963,3736,8,6769,-88.990458,43.19131,80792,41,2
WI,WI0336,WATERTOWN PUBLIC LIBRARY,100 S. WATER ST.,WATERTOWN,53094,4320,JEFFERSON,9202624090,www.watertown.lib.wi.us,CI,CI2,29305,1,0,0,3,4,10.13,14.13,851835,2117,1250,43472,898674,75805,5952,45190,126947,799277,104057,8825,12467,6215,2964,172032,9899,27723,358085,156156,167,159,3377,3124,9,17959,-88.726109,43.19436,80792,32,6
WI,WI0337,WAUKESHA PUBLIC LIBRARY,321 WISCONSIN AVE.,WAUKESHA,53186,4786,WAUKESHA,2625243680,www.waukesha.lib.wi.us,CI,CI2,93896,1,0,0,13.15,14.15,29.88,44.03,3441113,82163,0,165499,3688775,285084,21021,116785,422890,4124335,273067,7007,20140,19624,3453,548000,68040,66058,1384612,517706,628,493,27204,21782,82,152310,-88.232961,43.00971,380629,13,5
WI,WI0338,WAUNAKEE PUBLIC LIBRARY,710 SOUTH ST.,WAUNAKEE,53597,1638,DANE,6088494217,www.waunakeepubliclibrary.org,CI,CI2,14928,1,0,0,2,2,7.48,9.48,643147,1259,1200,25347,670953,48204,4952,21587,74743,663764,62463,8370,8959,4584,3276,114531,8190,8681,259491,128246,251,245,8640,8485,14,12596,-89.455181,43.1853,482705,21,2
WI,WI0339,WAUPACA AREA PUBLIC LIBRARY,107 S. MAIN ST.,WAUPACA,54981,1799,WAUPACA,7152584414,www.waupacalibrary.org,CI,CI2,19118,1,0,0,3,6.6,7.9,14.5,785960,0,0,18340,804300,54630,0,24659,79289,791857,66911,13261,7989,7324,3153,189799,19746,12577,300424,94437,403,324,20729,9515,16,39173,-89.084846,44.35791,51858,32,8
WI,WI0340,WAUPUN PUBLIC LIBRARY,123 S. FOREST ST.,WAUPUN,53963,391,DODGE,9203247925,www.waupunpubliclibrary.org,CI,CI2,12766,1,0,0,2,2,7.3,9.3,596660,1060,500,15722,613942,69455,6056,8458,83969,573862,58151,8825,7522,2970,3068,77858,3940,9050,124669,42429,42,38,2310,2244,5,10710,-88.73223,43.63176,87912,32,6
WI,WI0341,MARATHON COUNTY PUBLIC LIBRARY,300 N. FIRST ST.,WAUSAU,54403,5405,MARATHON,7152617200,www.mcpl.us,CO,CO1,131465,1,8,0,6,6,47.2,53.2,3809222,46742,1733,156522,4014219,295009,29728,61734,386471,3730408,298064,8805,17664,13657,18028,569951,75020,81213,942107,347357,1299,1010,34987,27144,77,127318,-89.630396,44.95916,130962,42,7
WI,WI0342,WAUTOMA PUBLIC LIBRARY,410 W. MAIN ST.,WAUTOMA,54982,269,WAUSHARA,9207872988,www.wautomalibrary.org,CI,CI2,9107,1,0,0,0,2.43,0,2.43,148631,0,0,15487,164118,22153,0,4348,26501,156017,21386,11266,5700,5190,2500,28700,2400,4545,118797,19839,33,32,711,621,8,15458,-89.291729,44.07535,24760,43,6
WI,WI0343,WAUWATOSA PUBLIC LIBRARY,7635 W. NORTH AVE.,WAUWATOSA,53213,1778,MILWAUKEE,4144718484,tpublib.fp.execpc.com,CI,CI2,46116,1,0,0,12.7,12.7,14.34,27.04,2237559,103088,0,203776,2544423,160238,30598,79818,270654,1980225,198984,11942,14624,14528,3297,413233,118365,37415,845703,323309,610,347,19840,14517,22,77384,-88.008926,43.06071,953328,21,5
WI,WI0344,WEST ALLIS PUBLIC LIBRARY,7421 W. NATIONAL AVE.,WEST ALLIS,53214,4699,MILWAUKEE,4143028501,www.ci.west-allis.wi.us/library/library_services.htm,CI,CI2,63248,1,0,0,8.3,8.3,22.8,31.1,2044186,161956,5620,152408,2364170,200292,57863,35811,293966,2217221,217983,11942,17305,14475,3228,287970,68194,34116,688048,267651,260,235,8216,7510,31,71890,-88.005238,43.0121,953328,13,4
WI,WI0345,WEST BEND COMMUNITY MEMORIAL LIBRARY,630 POPLAR ST.,WEST BEND,53095,3246,WASHINGTON,2623355151,www.west-bendlibrary.org,CI,CI2,59731,1,0,0,9.5,9.5,10.75,20.25,1339390,41115,1250,30978,1412733,175166,17165,54374,246705,1447989,174027,8825,15924,11617,3324,298350,21690,52399,586518,242516,517,241,15779,12318,23,31121,-88.184086,43.42077,129477,32,5
WI,WI0346,WESTBORO PUBLIC LIBRARY,W4941 CENTER ST.,WESTBORO,54490,100,TAYLOR,7154275864,wvls.lib.wi.us/westboropl,CI,CI2,854,1,0,0,0,0.83,0.18,1.01,34031,0,0,602,34633,3096,0,1919,5015,35909,6052,8805,3686,1417,1092,4651,305,419,9612,687,8,4,137,76,5,1064,-90.297958,45.35366,19308,43,7
WI,WI0347,BEKKUM MEMORIAL PUBLIC LIBRARY,206 N. MAIN ST.,WESTBY,54667,1108,VERNON,6086344419,www.wrlsweb.org/westby,CI,CI2,5403,1,0,0,0,1.58,0.78,2.36,91274,3500,0,4701,99475,14416,0,8500,22916,96913,16799,8396,4443,1948,2607,18500,1950,2658,53875,20183,200,171,2958,2726,5,7500,-90.856651,43.65453,29090,42,3
WI,WI0348,ETHEL EVERHARD MEMORIAL LIBRARY,117 E. 3RD ST.,WESTFIELD,53964,355,MARQUETTE,6082962544,www.westfieldlibrary.org,CI,CI2,5490,1,0,0,0,1.75,0,1.75,102748,0,0,13117,115865,7422,0,3000,10422,111880,12052,11266,3954,2674,2184,22762,3000,1923,46705,9451,89,83,924,900,5,6614,-89.49283,43.88462,15060,43,6
WI,WI0349,WEYAUWEGA PUBLIC LIBRARY,301 S. MILL ST.,WEYAUWEGA,54983,6,WAUPACA,9208673742,www.wegalibrary.org,CI,CI2,3090,1,0,0,0,1,1.35,2.35,132501,0,0,0,132501,20145,1141,3335,24621,132500,18547,13261,4295,1991,2393,32093,2577,2020,39765,12024,87,68,1430,1155,5,8038,-88.934064,44.31963,51858,42,8
WI,WI0350,WHITEFISH BAY PUBLIC LIBRARY,5420 N. MARLBOROUGH DR.,WHITEFISH BAY,53217,5347,MILWAUKEE,4149644380,www.wfblibrary.org,CI,CI2,13891,1,0,0,4.52,4.52,6.02,10.54,709834,0,0,22032,731866,59607,0,8488,68095,731866,66889,11942,6808,6385,3020,231044,24816,11221,280923,134178,180,162,4259,3972,27,25272,-87.90076,43.114,953328,21,5
WI,WI0351,WHITEHALL PUBLIC LIBRARY,36245 PARK ST.,WHITEHALL,54773,36,TREMPEALEAU,7155384107,www.wrlsweb.org/memwhitehall.htm,CI,CI2,5092,1,0,0,0,0.98,0.5,1.48,79554,2500,0,2403,84457,21596,500,9721,31817,91629,18992,8396,4254,2519,2028,21718,1220,1889,39068,10431,51,48,1550,1350,4,5658,-91.318154,44.36729,27790,43,3
WI,WI0352,IRVIN L. YOUNG MEMORIAL LIBRARY,431 W. CENTER ST.,WHITEWATER,53190,1915,JEFFERSON,2624730530,www.whitewater.lib.wi.us,CI,CI2,16865,1,0,0,2,3,8.24,11.24,836375,1779,1275,31429,870858,89149,234,29765,119148,740847,80560,8825,10084,8028,3276,97102,4282,12245,184504,59494,146,137,3472,3291,5,15957,-88.736519,42.8331,80792,32,2
WI,WI0353,PATTERSON MEMORIAL LIBRARY,500 DIVISION ST.,WILD ROSE,54984,305,WAUSHARA,9206223835,www.wildroselibrary.org,CI,CI2,3412,1,0,0,0,2.2,0,2.2,101130,0,0,8600,109730,4082,0,5402,9484,109730,11059,11266,4372,3493,2260,19918,2471,1859,47559,22828,247,196,3755,3402,8,9959,-89.247202,44.17878,24760,43,6
WI,WI0354,BARRETT MEMORIAL LIBRARY,65 W. GENEVA ST.,WILLIAMS BAY,53191,9513,WALWORTH,2622452709,www.williamsbay.lib.wi.us,CI,CI2,6368,1,0,0,0,2.05,1.68,3.73,179291,1538,1550,19200,201579,23402,1063,9275,33740,184671,22301,8805,5570,3768,2724,50000,4200,2435,67931,18653,190,82,2097,1594,6,6266,-88.543792,42.5774,100749,32,1
WI,WI0355,WILTON PUBLIC LIBRARY,400 EAST ST.,WILTON,54670,280,MONROE,6084356710,www.wrlsweb.org/wilton/,CI,CI2,2597,1,0,0,0,0.7,0.58,1.28,58201,2100,0,3953,64254,7815,0,5055,12870,61825,15937,8396,3893,1615,1456,20368,2350,686,20871,11890,57,46,1611,1472,5,5225,-90.525316,43.81318,43350,43,3
WI,WI0356,WINCHESTER PUBLIC LIBRARY,2117 LAKE STREET,WINCHESTER,54557,9104,VILAS,7156862926,-3,CI,CI2,519,1,0,0,0.63,0.63,0,0.63,32650,2500,461,6611,42222,18048,0,1780,19828,48269,7753,11545,2542,936,1040,3828,200,215,5039,510,41,15,329,135,4,391,-89.728547,46.21345,21919,43,8
WI,WI0357,WINNECONNE PUBLIC LIBRARY,31 S. SECOND ST.,WINNECONNE,54986,518,WINNEBAGO,9205827091,www.winneconnelibrary.org,CI,CI2,6394,1,0,0,1,1,1.85,2.85,183948,0,0,10571,194519,17309,0,16759,34068,184945,26194,11266,5769,5082,2213,41025,624,3023,81327,27997,38,35,1785,1592,2,1236,-88.713714,44.1106,162111,41,6
WI,WI0358,WINTER PUBLIC LIBRARY,5129 N. MAIN ST.,WINTER,54896,340,SAWYER,7152662144,-3,MJ,CI2,2111,1,0,0,0,1,0.78,1.78,54891,2500,816,7553,65760,5426,0,985,6411,64861,6350,11545,2322,561,2236,14238,2114,934,24304,5307,18,12,236,173,4,5015,-91.011431,45.82161,17117,43,7
WI,WI0359,KILBOURN PUBLIC LIBRARY,620 ELM ST.,WISCONSIN DELLS,53965,1590,COLUMBIA,6082542146,www.dellslibrary.org,MJ,CI2,5849,1,0,1,1,3.25,3.3,6.55,622110,475,1200,9710,633495,56332,810,16856,73998,469706,38026,8370,5504,2121,3374,109160,18807,8457,95123,26911,265,208,4250,3758,22,67282,-89.7722,43.62548,55196,32,2
WI,WI0360,MCMILLAN MEMORIAL LIBRARY,490 E. GRAND AVE.,WISCONSIN RAPIDS,54494,4898,WOOD,7154231040,www.mcmillanlibrary.org,CI,CI2,39329,1,0,0,5,6,10.75,16.75,1323117,599,0,152984,1476700,117895,11630,26746,156271,1494041,87347,8370,10023,10377,3172,260171,8500,22942,489554,112579,417,346,17752,13996,34,90375,-89.821017,44.38822,73756,32,7
WI,WI0361,WITHEE PUBLIC LIBRARY,504 DIVISION ST.,WITHEE,54498,147,CLARK,7152292010,wvls.lib.wi.us/witheepl/,CI,CI2,1366,1,0,0,0,0.95,0.3,1.25,48183,0,417,1050,49650,3635,0,770,4405,47697,8842,8805,3787,1981,1664,4823,1200,453,12314,4539,32,29,111,96,3,1500,-90.597796,44.9576,33553,43,7
WI,WI0362,WONEWOC PUBLIC LIBRARY,305 CENTER ST.,WONEWOC,53968,116,JUNEAU,6084647625,M,CI,CI2,1427,1,0,0,0,1.28,0,1.28,54694,2300,0,0,56994,3456,0,1899,5355,52142,8548,8396,3650,1728,2288,11000,7200,1006,17103,4904,32,8,222,62,4,4200,-90.223304,43.65442,26633,43,3
WI,WI0363,WOODVILLE COMMUNITY LIBRARY,124 MAIN ST.,WOODVILLE,54028,204,ST. CROIX,7156982430,www.woodvillelibrary.org,CI,CI2,2547,1,0,0,0,1,0.58,1.58,116912,75,650,2406,120043,13159,0,2256,15415,116352,12718,4723,4358,1196,1872,19952,4680,1274,28151,8794,122,36,1033,522,3,3969,-92.291454,44.9531,82487,42,3
WI,WI0366,BRUCE AREA LIBRARY,102 W. RIVER AVE.,BRUCE,54819,277,RUSK,7158682005,-3,MJ,CI2,2051,1,0,0,0,0.75,0.03,0.78,35298,600,0,2012,37910,3296,0,0,3296,32926,13686,4723,4478,1107,1924,11766,81,1166,10216,1999,38,34,695,679,2,1190,-91.27409,45.45676,14389,42,7
WI,WI0369,FRANK B. KOLLER MEMORIAL LIBRARY,HWY. 51 S.,MANITOWISH WATERS,54545,100,VILAS,7155432700,koller.wislib.org,CI,CI2,1399,1,0,0,0,0.63,0.78,1.41,61903,1866,410,48826,113005,10891,0,3979,14870,81002,24781,11545,3966,2977,1562,13473,2100,1812,25246,4369,12,10,274,226,4,3661,-89.852166,46.10295,21919,43,8
WI,WI0370,ONEIDA COMMUNITY LIBRARY,201 ELM ST.,ONEIDA,54155,365,BROWN,9208692210,library.oneidanation.org,NL,CI2,3288,1,1,0,0,6,0,6,365861,0,934,20602,387397,15000,0,3000,18000,364658,25066,13261,3847,3985,4420,27317,1085,2704,11187,2618,275,190,5858,2204,19,10218,-88.183586,44.49798,245018,41,8
WI,WI0375,BLACK CREEK VILLAGE LIBRARY,507 S. MAPLE ST.,BLACK CREEK,54106,9304,OUTAGAMIE,9209843094,www.blackcreeklibrary.org,CI,CI2,4460,1,0,0,1,1,1.65,2.65,136154,0,725,5399,142278,9127,0,5121,14248,125096,21555,13261,4334,2974,2402,8994,1872,1559,50837,19490,41,36,693,668,5,3120,-88.449802,44.46814,174993,42,8
WI,WI0376,BLAIR-PRESTON PUBLIC LIBRARY,122 S. URBERG AVE.,BLAIR,54616,165,TREMPEALEAU,6089892502,-3,CI,CI2,2784,1,0,0,0,0.88,0.15,1.03,69837,2500,0,2980,75317,9879,0,6116,15995,73807,11167,8396,4113,1275,1690,3569,658,1222,18140,4983,7,2,145,95,3,2078,-91.233195,44.29442,27790,42,3
WI,WI0377,G.E. BLESKACEK FAMILY MEMORIAL LIBRARY,1519 17TH AVE.,BLOOMER,54724,1508,CHIPPEWA,7155682384,www.bloomerpubliclibrary.org,CI,CI2,6278,1,0,0,0,3,0.58,3.58,177819,0,0,17180,194999,24808,100,13646,38554,194999,21469,0,1012,1129,2444,37379,1505,5646,50311,16902,32,30,413,409,4,7650,-91.487748,45.09971,60456,32,7
WI,WI0378,CADOTT COMMUNITY LIBRARY,331 N. MAIN ST.,CADOTT,54727,68,CHIPPEWA,7152894950,www.cadottlibrary.org,CI,CI2,4267,1,0,0,0,0.75,1.18,1.93,94457,0,0,11203,105660,28294,0,5234,33528,105660,18821,4723,4587,1641,1612,12427,3434,1262,39127,11453,72,60,671,545,6,2945,-91.150612,44.94747,60456,42,7
WI,WI0379,COLOMA PUBLIC LIBRARY,155 S. FRONT ST.,COLOMA,54930,99,WAUSHARA,7152282530,www.colomalibrary.org,CI,CI2,1756,1,0,0,0,2.05,0,2.05,52223,0,0,9500,61723,4250,0,3804,8054,62023,10397,11266,4327,2555,1662,25385,442,1086,34498,7806,154,118,1923,1685,5,4821,-89.522075,44.03114,24760,43,6
WI,WI0380,DODGEVILLE PUBLIC LIBRARY,139 S. IOWA ST.,DODGEVILLE,53533,1549,IOWA,6089353728,dodgevillelibrary.net,CI,CI2,15437,1,0,0,1,2,3.25,5.25,304803,0,385,18767,323955,23781,2177,16643,42601,334913,34368,0,7650,5556,2392,131222,3671,8226,152973,88565,161,136,3883,3596,8,11970,-90.130471,42.95937,23604,32,3
WI,WI0381,DORCHESTER PUBLIC LIBRARY,155 N. SECOND ST.,DORCHESTER,54425,198,CLARK,7156545959,-3,CI,CI2,1350,1,0,0,0,0.75,0.15,0.9,52316,0,0,2387,54703,9080,0,3026,12106,55093,14220,8805,3712,1869,1508,7100,925,809,20209,10794,54,54,974,974,6,1143,-90.332429,45.00431,33553,42,7
WI,WI0382,DRESSER PUBLIC LIBRARY,117 S. CENTRAL AVE.,DRESSER,54009,547,POLK,7157552944,www.dresserpubliclibrary.org,CI,CI2,1367,1,0,0,0,0.63,0.5,1.13,50255,0,0,362,50617,5500,0,545,6045,50393,13324,4723,4428,599,1300,6555,70,644,17014,8726,61,37,547,492,3,868,-92.633499,45.3553,44270,42,7
WI,WI0384,FLORENCE COUNTY LIBRARY,400 OLIVE AVE.,FLORENCE,54121,440,FLORENCE,7155283094,www.nfls.lib.wi.us/flo,CO,CO1,5317,1,0,0,0,0.88,0,0.88,68073,1093,0,0,69166,2760,0,8975,11735,69166,42220,13261,4030,2906,1508,10800,1800,2052,37156,21475,8,7,325,280,19,17784,-88.247804,45.9241,4652,42,8
